,Unnamed: 0,Engagements,Followers,Created,Type,Description,datetime,year,month,month_int,weekday,day_time,is_playoffs,clean_words,season_yr,is_season,is_finals,Followers_Mentioned,all_nba,league_type,same_day_post
3859,3859,801002,30069632,2018-08-12 16:34:31 EDT,Video,The #NBARooks can FLY!,2018-08-12 16:34:31,2018,August,8,Sunday,afternoon,False,nbarooks fly,,False,False,0,0,1,1
3860,3860,730685,30069632,2018-08-12 16:24:22 EDT,Video,@callme_nonstop on the first try! #NBARooks,2018-08-12 16:24:22,2018,August,8,Sunday,afternoon,False,callme_nonstop first try nbarooks,,False,False,0,0,1,1
3861,3861,807535,30069632,2018-08-12 16:01:32 EDT,Video,"32 teams, from 35 countries, speaking 26 different languages & dialects... THIS is the #JrNBAWorldChampionship. Boys & Girls World Championship LIVE on FOX! #ThisIsWhyWePlay",2018-08-12 16:01:32,2018,August,8,Sunday,afternoon,False,32 teams 35 countries speaking 26 different languages dialects jrnbaworldchampionship boys girls world championship live fox thisiswhyweplay,,False,False,0,0,1,1
3862,3862,730685,30069632,2018-08-12 15:05:22 EDT,Video,Ooooooh.... @deandreayton serenades the #NBARooks shoot!,2018-08-12 15:05:22,2018,August,8,Sunday,afternoon,False,ooooooh deandreayton serenades nbarooks shoot,,False,False,0,0,1,0
3863,3863,262300,30069632,2018-08-12 13:26:59 EDT,Photo,Sacramento Proud! #NBARooks,2018-08-12 13:26:59,2018,August,8,Sunday,afternoon,False,sacramento proud nbarooks,,False,False,1100000,0,1,0
3864,3864,239333,30069632,2018-08-12 12:51:59 EDT,Album,The next wave! #NBARooks (??: @natlyphoto,2018-08-12 12:51:59,2018,August,8,Sunday,lunch,False,next wave nbarooks natlyphoto,,False,False,0,0,1,1
3865,3865,672217,30069632,2018-08-12 12:42:05 EDT,Video,College teammates @hami.diallo & @shaigilalex bring out the ?? to celebrate @kknox_23â€™s 19th Birthday! #NBARooks,2018-08-12 12:42:05,2018,August,8,Sunday,lunch,False,college teammates hami diallo shaigilalex bring celebrate kknox_23â 19th birthday nbarooks,,False,False,0,0,1,1
3866,3866,263351,30069632,2018-08-12 12:29:20 EDT,Album,?? Lunchtime at the #NBARooks shoot!,2018-08-12 12:29:20,2018,August,8,Sunday,lunch,False,lunchtime nbarooks shoot,,False,False,0,0,1,1
3867,3867,678417,30069632,2018-08-12 12:00:47 EDT,Video,@mb3five of @sacramentokings gets it to drop! #NBARooks,2018-08-12 12:00:47,2018,August,8,Sunday,lunch,False,mb3five sacramentokings gets drop nbarooks,,False,False,1100000,0,1,1
3868,3868,251819,30069632,2018-08-12 11:39:54 EDT,Album,The spotlightâ€™s on the #NBARooks! (??: @jdg7873),2018-08-12 11:39:54,2018,August,8,Sunday,lunch,False,spotlightâ nbarooks jdg7873,,False,False,0,0,1,0
3869,3869,885563,30069632,2018-08-12 10:50:07 EDT,Video,???? What do you think their singing? #NBARooks,2018-08-12 10:50:07,2018,August,8,Sunday,morning,False,think singing nbarooks,,False,False,0,0,1,1
3870,3870,275984,30069632,2018-08-12 10:25:56 EDT,Photo,Step Brothers? #NBARooks,2018-08-12 10:25:56,2018,August,8,Sunday,morning,False,step brothers nbarooks,,False,False,0,0,1,1
3871,3871,678417,30069632,2018-08-12 10:12:23 EDT,Video,@jaren takes over the camera and messes with @sviat_10! #NBARooks,2018-08-12 10:12:23,2018,August,8,Sunday,morning,False,jaren takes camera messes sviat_10 nbarooks,,False,False,0,0,1,1
3872,3872,275984,30069632,2018-08-12 09:15:11 EDT,Photo,The 2018 #NBARooks Class!,2018-08-12 09:15:11,2018,August,8,Sunday,morning,False,2018 nbarooks class,,False,False,0,0,1,0
3873,3873,678417,30069632,2018-08-12 08:58:03 EDT,Video,See your fave rook???? @joemurphyphoto and @jeffhaynesmedia shoot the 2018 #NBARooks portrait at todayâ€™s Rookie Photo Shoot!,2018-08-12 08:58:03,2018,August,8,Sunday,morning,False,see fave rook joemurphyphoto jeffhaynesmedia shoot 2018 nbarooks portrait todayâ rookie photo shoot,,False,False,0,0,1,0
3874,3874,818192,30047470,2018-08-12 00:09:50 EDT,Video,"The Global Game... following his triple-double performance (28p/21r/12a), Africa/Middle Eastâ€™s Marouf Moumine meets @DwyaneWade! 
#JrNBAWorldChampionship #ThisIsWhyWePlay",2018-08-12 00:09:50,2018,August,8,Sunday,postgame,False,global game following triple double performance 28p 21r 12a africa middle eastâ marouf moumine meets dwyanewade jrnbaworldchampionship thisiswhyweplay,,False,False,0,1,1,0
3875,3875,295881,30047470,2018-08-11 22:36:47 EDT,Album,Congrats to the Award winners for the inaugural @nba2kleague season! #NBA2KLeagueAwards,2018-08-11 22:36:47,2018,August,8,Saturday,night,False,congrats award winners inaugural nba2kleague season nba2kleagueawards,,False,False,0,0,1,0
3876,3876,1075434,30047470,2018-08-11 20:55:20 EDT,Video,At #1 on the TOP 60 DIMES... @kingjames! #NBAAssistWeek,2018-08-11 20:55:20,2018,August,8,Saturday,evening,False,1 top 60 dimes kingjames nbaassistweek,,False,False,0,2,1,1
3877,3877,727390,30047470,2018-08-11 20:04:38 EDT,Video,Coming in at #2 on the TOP 60 DIMES... @bensimmons of the @sixers! #NBAAssistWeek,2018-08-11 20:04:38,2018,August,8,Saturday,evening,False,coming 2 top 60 dimes bensimmons sixers nbaassistweek,,False,False,1900000,1,1,1
3878,3878,727390,30047470,2018-08-11 19:25:53 EDT,Video,Coming in at #4 on the TOP 60 DIMES... @giannis_an34 of the @bucks! #NBAAssistWeek,2018-08-11 19:25:53,2018,August,8,Saturday,evening,False,coming 4 top 60 dimes giannis_an34 bucks nbaassistweek,,False,False,1800000,1,1,0
3879,3879,736658,30047470,2018-08-11 18:40:39 EDT,Video,Coming in at #4 on the TOP 60 DIMES... @teamslowmo! #NBAAssistWeek,2018-08-11 18:40:39,2018,August,8,Saturday,evening,False,coming 4 top 60 dimes teamslowmo nbaassistweek,,False,False,0,0,1,0
3880,3880,282469,30047470,2018-08-11 17:03:25 EDT,Album,Our TOP 60 DIMES countdown continues with 10-5! #NBAAssistWeek,2018-08-11 17:03:25,2018,August,8,Saturday,evening,False,top 60 dimes countdown continues 10 5 nbaassistweek,,False,False,0,0,1,0
3881,3881,666553,30047470,2018-08-11 13:36:53 EDT,Video,The BEST from @johnwall for the @washwizards this past season! #BESTofNBA,2018-08-11 13:36:53,2018,August,8,Saturday,afternoon,False,best johnwall washwizards past season bestofnba,,False,False,1000000,1,1,0
3882,3882,807837,30047470,2018-08-11 12:04:47 EDT,Video,3??2??1?? the TOP 3 @washwizards PLAYS from this past season!! #BESTofNBA,2018-08-11 12:04:47,2018,August,8,Saturday,lunch,False,3 2 1 top 3 washwizards plays past season bestofnba,,False,False,1000000,0,1,0
3883,3883,270100,30047470,2018-08-11 09:59:48 EDT,Album,Stay Hungry. The Nike Kyrie 4 Cereal Pack is available now at @footlocker!,2018-08-11 09:59:48,2018,August,8,Saturday,morning,False,stay hungry nike kyrie 4 cereal pack available footlocker,,False,False,0,2,1,0
3884,3884,815304,30023759,2018-08-11 08:09:55 EDT,Video,The TOP 3 BETWEEN THE LEGS ASSISTS from this past season! #NBAAssistWeek,2018-08-11 08:09:55,2018,August,8,Saturday,morning,False,top 3 legs assists past season nbaassistweek,,False,False,0,0,1,0
3885,3885,746380,30023759,2018-08-11 02:28:24 EDT,Video,Ambassador of the game. @dwyanewade surprised all of the #JrNBAWorldChampionship players tonight for a special Q&A. #ThisIsWhyWePlay (repost @jrnba),2018-08-11 02:28:24,2018,August,8,Saturday,deadzone,False,ambassador game dwyanewade surprised jrnbaworldchampionship players tonight special q thisiswhyweplay repost jrnba,,False,False,0,1,1,0
3886,3886,296079,30023759,2018-08-10 23:58:53 EDT,Album,Continuing our TOP 60 DIMES countdown with 20-11! #NBAAssistWeek,2018-08-10 23:58:53,2018,August,8,Friday,postgame,False,continuing top 60 dimes countdown 20 11 nbaassistweek,,False,False,0,0,1,0
3887,3887,296079,30023759,2018-08-10 21:00:42 EDT,Album,Continuing our TOP 60 DIMES countdown with 30-21! #NBAAssistWeek,2018-08-10 21:00:42,2018,August,8,Friday,night,False,continuing top 60 dimes countdown 30 21 nbaassistweek,,False,False,0,0,1,0
3888,3888,676211,30023759,2018-08-10 16:34:22 EDT,Video,?? @DamianLillard ??  #HeretoCreate @AdidasHoops,2018-08-10 16:34:22,2018,August,8,Friday,afternoon,False,damianlillard heretocreate adidashoops,,False,False,0,1,1,0
3889,3889,741285,30023759,2018-08-10 13:36:30 EDT,Video,3??2??1?? the TOP 3 @pacers PLAYS from this past season!! #BESTofNBA,2018-08-10 13:36:30,2018,August,8,Friday,afternoon,False,3 2 1 top 3 pacers plays past season bestofnba,,False,False,1500000,0,1,0
3890,3890,827102,30023759,2018-08-10 11:05:12 EDT,Video,?? the TOP 3 LONG-DISTANCE ASSISTS from the 2017-18 season! #NBAAssistWeek,2018-08-10 11:05:12,2018,August,8,Friday,lunch,False,top 3 long distance assists 2017 18 season nbaassistweek,,False,False,0,0,1,0
3891,3891,223230,30023759,2018-08-10 09:08:48 EDT,Photo,Join us in wishing @andredrummondd of the @detroitpistons a HAPPY 25th BIRTHDAY! #NBABDAY,2018-08-10 09:08:48,2018,August,8,Friday,morning,False,join us wishing andredrummondd detroitpistons happy 25th birthday nbabday,,False,False,895000,1,1,0
3892,3892,757996,29998166,2018-08-10 04:32:26 EDT,Video,14 year old Jarace Walker jumped over his teammate at #JrNBAWorldChampionship Skills Night! (repost @jrnba),2018-08-10 04:32:26,2018,August,8,Friday,deadzone,False,14 year old jarace walker jumped teammate jrnbaworldchampionship skills night repost jrnba,,False,False,0,0,1,0
3893,3893,802413,29998166,2018-08-09 22:46:51 EDT,Video,3??2??1?? the TOP 3 @detroitpistons PLAYS from this past season!! #BESTofNBA,2018-08-09 22:46:51,2018,August,8,Thursday,night,False,3 2 1 top 3 detroitpistons plays past season bestofnba,,False,False,895000,0,1,0
3894,3894,812637,29998166,2018-08-09 16:02:44 EDT,Video,???????? #ThisIsWhyWePlay,2018-08-09 16:02:44,2018,August,8,Thursday,afternoon,False,thisiswhyweplay,,False,False,0,0,1,0
3895,3895,761467,29998166,2018-08-09 11:05:17 EDT,Video,"30,000,000 Thank Yous! #ThisIsWhyWePlay",2018-08-09 11:05:17,2018,August,8,Thursday,lunch,False,30 000 000 thank yous thisiswhyweplay,,False,False,0,0,1,0
3896,3896,802428,29975991,2018-08-08 20:39:23 EDT,Video,10-year-old Phoenix Johnson shows off CRAZY handles at the #JrNBAWorldChampionship Fan Zone! ?? (repost @jrnba),2018-08-08 20:39:23,2018,August,8,Wednesday,evening,False,10 year old phoenix johnson shows crazy handles jrnbaworldchampionship fan zone repost jrnba,,False,False,1000000,0,1,0
3897,3897,819280,29975991,2018-08-08 16:03:21 EDT,Video,?? the TOP 3 NO-LOOK ASSISTS from the 2017-18 season! #StateFarmAssist #NBAAssistWeek,2018-08-08 16:03:21,2018,August,8,Wednesday,afternoon,False,top 3 look assists 2017 18 season statefarmassist nbaassistweek,,False,False,0,0,1,0
3898,3898,228441,29975991,2018-08-08 14:18:36 EDT,Photo,Our #MLKDay @nbaontnt Schedule! ...which game are YOU most looking forward to?,2018-08-08 14:18:36,2018,August,8,Wednesday,afternoon,False,mlkday nbaontnt schedule game looking forward,,False,False,0,0,1,1
3899,3899,253384,29975991,2018-08-08 14:07:06 EDT,Photo,???? Our #NBAXmas 2018 schedule! ...which game are YOU most looking forward to?,2018-08-08 14:07:06,2018,August,8,Wednesday,afternoon,False,nbaxmas 2018 schedule game looking forward,,False,False,0,0,1,1
3900,3900,255418,29975991,2018-08-08 14:02:28 EDT,Photo,???????? Our #KiaTipOff18 schedule!,2018-08-08 14:02:28,2018,August,8,Wednesday,afternoon,False,kiatipoff18 schedule,,False,False,0,0,1,1
3901,3901,754521,29975991,2018-08-08 11:49:27 EDT,Video,3??2??1?? the TOP 3 @cavs DUNKS from this past season!! #BESTofNBA,2018-08-08 11:49:27,2018,August,8,Wednesday,lunch,False,3 2 1 top 3 cavs dunks past season bestofnba,,False,False,7200000,0,1,0
3902,3902,754521,29975991,2018-08-08 08:59:55 EDT,Video,"Jarace Walker (17 PPG, 7.5 RPG) after leading the Mid-Atlantic Boys to a 2-0 start! #JrNBAWorldChampionship ???? (repost @jrnba)",2018-08-08 08:59:55,2018,August,8,Wednesday,morning,False,jarace walker 17 ppg 7 5 rpg leading mid atlantic boys 2 0 start jrnbaworldchampionship repost jrnba,,False,False,0,0,1,0
3903,3903,306699,29951853,2018-08-07 20:18:36 EDT,Album,Continuing our TOP 60 DIMES countdown with 50-41! #NBAAssistWeek,2018-08-07 20:18:36,2018,August,8,Tuesday,evening,False,continuing top 60 dimes countdown 50 41 nbaassistweek,,False,False,0,0,1,0
3904,3904,199728,29951853,2018-08-07 17:05:35 EDT,Photo,"The @orlandomagic, @chicagobulls and @utahjazz are coming to Mexico City! #NBAenMexico",2018-08-07 17:05:35,2018,August,8,Tuesday,evening,False,orlandomagic chicagobulls utahjazz coming mexico city nbaenmexico,,False,False,6108000,0,1,0
3905,3905,741326,29951853,2018-08-07 14:29:27 EDT,Video,3??2??1?? the TOP 3 @bucks PLAYS from this past season!! #BESTofNBA,2018-08-07 14:29:27,2018,August,8,Tuesday,afternoon,False,3 2 1 top 3 bucks plays past season bestofnba,,False,False,1800000,0,1,0
3906,3906,190982,29951853,2018-08-07 11:15:21 EDT,Album,"The NBA was well represented by @nike, @mitchellness & @lids at @lollapalooza in Chicago! #NBALolla",2018-08-07 11:15:21,2018,August,8,Tuesday,lunch,False,nba well represented nike mitchellness lids lollapalooza chicago nbalolla,,False,False,4400000,0,1,0
3907,3907,231236,29951853,2018-08-07 09:26:21 EDT,Photo,Join us in wishing @demar_derozan of the @spurs a HAPPY 29th BIRTHDAY! #NBABDAY,2018-08-07 09:26:21,2018,August,8,Tuesday,morning,False,join us wishing demar_derozan spurs happy 29th birthday nbabday,,False,False,2600000,1,1,0
3908,3908,302310,29931799,2018-08-06 18:05:44 EDT,Album,"To celebrate #NBAAssistWeek, weâ€™re counting down the TOP 60 DIMES of the season... weâ€™ll start with 60-51!",2018-08-06 18:05:44,2018,August,8,Monday,evening,False,celebrate nbaassistweek weâ counting top 60 dimes season weâ start 60 51,,False,False,0,0,1,0
3909,3909,178916,29931799,2018-08-06 13:54:23 EDT,Album,The #JrNBAWorldChampionship officially began with a Tip-Off Ceremony & @waltdisneyworld Parade! Pool play games begin Tuesday on @FS1 & @brlive. #ThisIsWhyWePlay @jrnba,2018-08-06 13:54:23,2018,August,8,Monday,afternoon,False,jrnbaworldchampionship officially began tip ceremony waltdisneyworld parade pool play games begin tuesday fs1 brlive thisiswhyweplay jrnba,,False,False,0,0,1,0
3910,3910,754549,29931799,2018-08-06 12:02:27 EDT,Video,3??2??1?? the TOP 3 @chicagobulls PLAYS from this past season!! #BESTofNBA,2018-08-06 12:02:27,2018,August,8,Monday,lunch,False,3 2 1 top 3 chicagobulls plays past season bestofnba,,False,False,4400000,0,1,0
3911,3911,783795,29912475,2018-08-05 22:30:35 EDT,Video,?? @ktoli20 comes up CLUTCH with the GAME-WINNER in Dallas! #WatchMeWork (repost @wnba),2018-08-05 22:30:35,2018,August,8,Sunday,night,False,ktoli20 comes clutch game winner dallas watchmework repost wnba,,False,False,1200000,0,2,0
3912,3912,201758,29912475,2018-08-05 21:45:05 EDT,Album,?? @nikeâ€™s customized jerseys for the performing artists at @lollapalooza! #NBALolla,2018-08-05 21:45:05,2018,August,8,Sunday,night,False,nikeâ customized jerseys performing artists lollapalooza nbalolla,,False,False,0,0,1,0
3913,3913,666625,29912475,2018-08-05 18:46:52 EDT,Video,These lucky fans were gifted customized @nike jerseys at @lollapalooza! #NBALolla,2018-08-05 18:46:52,2018,August,8,Sunday,evening,False,lucky fans gifted customized nike jerseys lollapalooza nbalolla,,False,False,0,0,1,0
3914,3914,801103,29912475,2018-08-05 16:20:26 EDT,Video,Big men have handles too! #NBAHandlesWeek,2018-08-05 16:20:26,2018,August,8,Sunday,afternoon,False,big men handles nbahandlesweek,,False,False,0,0,1,0
3915,3915,870170,29912475,2018-08-05 13:51:24 EDT,Video,?? the BEST BALL-FAKES from this past season! #NBAHandlesWeek,2018-08-05 13:51:24,2018,August,8,Sunday,afternoon,False,best ball fakes past season nbahandlesweek,,False,False,0,0,1,0
3916,3916,815378,29912475,2018-08-05 11:56:13 EDT,Video,#NBAHandlesWeek continues with the BEST CROSSOVER from EVERY TEAM!,2018-08-05 11:56:13,2018,August,8,Sunday,lunch,False,nbahandlesweek continues best crossover every team,,False,False,0,0,1,0
3917,3917,801389,29912475,2018-08-05 09:49:32 EDT,Video,3??2??1?? the TOP 3 @brooklynnets PLAYS from this past season!!,2018-08-05 09:49:32,2018,August,8,Sunday,morning,False,3 2 1 top 3 brooklynnets plays past season,,False,False,1200000,0,1,0
3918,3918,783809,29895844,2018-08-04 23:39:50 EDT,Video,"Important message to all young players across the ??, from #BWBAfrica Alum @joelembiid! (repost @nbaacademy)",2018-08-04 23:39:50,2018,August,8,Saturday,postgame,False,important message young players across bwbafrica alum joelembiid repost nbaacademy,,False,False,0,1,1,0
3919,3919,547752,29895844,2018-08-04 20:47:50 EDT,Video,@twitch superstar @Ninja is gifted a brand new @Nike @chicagobulls jersey at @lollapalooza! #NBALolla ?,2018-08-04 20:47:50,2018,August,8,Saturday,evening,False,twitch superstar ninja gifted brand new nike chicagobulls jersey lollapalooza nbalolla,,False,False,4400000,0,1,1
3920,3920,971012,29895844,2018-08-04 20:21:48 EDT,Video,#1 on the TOP 100 CROSSOVERS of the 2017-18 season... @kyrieirving of the @celtics! #NBAHandlesWeek,2018-08-04 20:21:48,2018,August,8,Saturday,evening,False,1 top 100 crossovers 2017 18 season kyrieirving celtics nbahandlesweek,,False,False,4200000,2,1,1
3921,3921,798038,29895844,2018-08-04 19:18:20 EDT,Video,Coming in at #2 on the TOP 100 CROSSOVERS... @jharden13 of the @houstonrockets! #NBAHandlesWeek,2018-08-04 19:18:20,2018,August,8,Saturday,evening,False,coming 2 top 100 crossovers jharden13 houstonrockets nbahandlesweek,,False,False,3700000,1,1,0
3922,3922,993651,29895844,2018-08-04 18:19:21 EDT,Video,Coming in at #3 on the TOP 100 CROSSOVERS... @kingjames! #NBAHandlesWeek,2018-08-04 18:19:21,2018,August,8,Saturday,evening,False,coming 3 top 100 crossovers kingjames nbahandlesweek,,False,False,0,2,1,0
3923,3923,672075,29895844,2018-08-04 17:17:10 EDT,Video,Coming in at #4 on the TOP 100 CROSSOVERS... @cp3 of the @houstonrockets! #NBAHandlesWeek,2018-08-04 17:17:10,2018,August,8,Saturday,evening,False,coming 4 top 100 crossovers cp3 houstonrockets nbahandlesweek,,False,False,3700000,0,1,0
3924,3924,730791,29895844,2018-08-04 16:08:27 EDT,Video,?????? the TOP 3 @sixers PLAYS this past season! #BESTofNBA,2018-08-04 16:08:27,2018,August,8,Saturday,afternoon,False,top 3 sixers plays past season bestofnba,,False,False,1900000,0,1,0
3925,3925,730791,29895844,2018-08-04 15:10:30 EDT,Video,@joelembiid goes behind-the-back into a step-back to lead the TOP 5 PLAYS at the #NBAAfricaGame!,2018-08-04 15:10:30,2018,August,8,Saturday,afternoon,False,joelembiid goes behind back step back lead top 5 plays nbaafricagame,,False,False,0,1,1,1
