"","Engagements","Followers","Created","Type","Description","datetime","year","month","month_int","weekday","day_time","is_playoffs","clean_words","season_yr","is_season","is_finals","Followers_Mentioned","all_nba","league_type","same_day_post","num_ats","num_hash","Type_num","wkdy_num","day_time_num"
"3726",305030,30554242,"2018-09-07 21:19:28 EDT","Photo","Welcome to the @hoophall, Jason Kidd! #18HoopClass","2018-09-07 21:19:28",2018,"September",9,"Friday","night","False","welcome hoophall jason kidd 18hoopclass",NA,"False","False",0,0,1,1,1,1,2,6,6
"3727",305030,30554242,"2018-09-07 21:03:53 EDT","Photo","Welcome to the @hoophall, Dino Radja! #18HoopClass","2018-09-07 21:03:53",2018,"September",9,"Friday","night","False","welcome hoophall dino radja 18hoopclass",NA,"False","False",0,0,1,1,1,1,2,6,6
"3728",277211,30554242,"2018-09-07 20:45:20 EDT","Photo","Welcome to the @hoophall, @charliescott.33! #18HoopClass","2018-09-07 20:45:20",2018,"September",9,"Friday","evening","False","welcome hoophall charliescott 33 18hoopclass",NA,"False","False",0,0,1,1,2,1,2,6,5
"3729",277211,30554242,"2018-09-07 20:05:08 EDT","Photo","Welcome to the @hoophall, @smith30! #18HoopClass","2018-09-07 20:05:08",2018,"September",9,"Friday","evening","False","welcome hoophall smith30 18hoopclass",NA,"False","False",0,0,1,1,2,1,2,6,5
"3730",952256,30554242,"2018-09-07 19:59:42 EDT","Video","Mo Cheeks on his mother ?? #18HoopClass #ThisIsWhyWePlay","2018-09-07 19:59:42",2018,"September",9,"Friday","evening","False","mo cheeks mother 18hoopclass thisiswhyweplay",NA,"False","False",0,0,1,1,0,2,1,6,5
"3731",277211,30554242,"2018-09-07 19:24:21 EDT","Photo","Welcome to the @hoophall, @realgranthill! #18HoopClass","2018-09-07 19:24:21",2018,"September",9,"Friday","evening","False","welcome hoophall realgranthill 18hoopclass",NA,"False","False",0,0,1,1,2,1,2,6,5
"3732",809903,30554242,"2018-09-07 18:06:51 EDT","Video","From the 1994 #NBADraft to the #18HoopClass!","2018-09-07 18:06:51",2018,"September",9,"Friday","evening","False","1994 nbadraft 18hoopclass",NA,"False","False",0,0,1,0,0,2,1,6,5
"3733",609810,30554242,"2018-09-07 16:54:00 EDT","Video","2x champ @trayfour enters the @hoophall TONIGHT 7pm/et @nbatv! #18HoopClass","2018-09-07 16:54:00",2018,"September",9,"Friday","afternoon","False","2x champ trayfour enters hoophall tonight 7pm et nbatv 18hoopclass",NA,"False","False",0,0,1,0,3,1,1,6,4
"3734",803350,30554242,"2018-09-07 15:03:59 EDT","Video","Be the One, and Build Your Squad for Global Dominance. #NBALIVE19. Available Now.","2018-09-07 15:03:59",2018,"September",9,"Friday","afternoon","False","one build squad global dominance nbalive19 available",NA,"False","False",0,0,1,0,0,1,1,6,4
"3735",260204,30534152,"2018-09-07 11:29:09 EDT","Photo","The 2018 #WNBAFinals between the @washmystics & @seattlestorm tips off at 9pm/et on ESPNews! ??????????","2018-09-07 11:29:09",2018,"September",9,"Friday","lunch","False","2018 wnbafinals washmystics seattlestorm tips 9pm et espnews",NA,"False","False",0,0,2,0,2,1,2,6,3
"3736",255054,30534152,"2018-09-07 10:01:14 EDT","Photo","Itâ€™s @hoophall Enshrinement Day for the #18HoopClass! ????
@nbatvâ€™s coverage tips off at 6pm/et with red carpet special!","2018-09-07 10:01:14",2018,"September",9,"Friday","morning","False","itâ hoophall enshrinement day 18hoopclass nbatvâ coverage tips 6pm et red carpet special",NA,"False","False",0,0,1,0,2,1,2,6,2
"3737",312205,30534152,"2018-09-07 07:35:17 EDT","Photo","Join us in wishing @kevinlove of the @cavs a HAPPY 30th BIRTHDAY! #NBABDAY","2018-09-07 07:35:17",2018,"September",9,"Friday","morning","False","join us wishing kevinlove cavs happy 30th birthday nbabday",NA,"False","False",7200000,1,1,0,2,1,2,6,2
"3738",732840,30534152,"2018-09-06 18:59:33 EDT","Video","@trayfour represents both NBA titles! #18HoopClass","2018-09-06 18:59:33",2018,"September",9,"Thursday","evening","False","trayfour represents nba titles 18hoopclass",NA,"False","False",0,0,1,1,1,1,1,5,5
"3739",294433,30534152,"2018-09-06 18:54:16 EDT","Photo","Nash x Nowitzki... @swish41 arrives to support @stevenash! #18HoopClass","2018-09-06 18:54:16",2018,"September",9,"Thursday","evening","False","nash x nowitzki swish41 arrives support stevenash 18hoopclass",NA,"False","False",0,1,1,1,2,1,2,5,5
"3740",668507,30534152,"2018-09-06 17:40:37 EDT","Video","Ahead of Fridayâ€™s @hoophall Enshrinement Ceremony, we showcase @trayfourâ€™s TOP PLAY with each team! #18HoopClass","2018-09-06 17:40:37",2018,"September",9,"Thursday","evening","False","ahead fridayâ hoophall enshrinement ceremony showcase trayfourâ top play team 18hoopclass",NA,"False","False",0,0,1,0,2,1,1,5,5
"3741",281087,30534152,"2018-09-06 15:00:41 EDT","Photo","The #18HoopClass... catch tomorrowâ€™s ceremony (7pm/et @nbatv)!","2018-09-06 15:00:41",2018,"September",9,"Thursday","afternoon","False","18hoopclass catch tomorrowâ ceremony 7pm et nbatv",NA,"False","False",0,0,1,0,1,1,2,5,4
"3742",815807,30534152,"2018-09-06 14:22:10 EDT","Video","Getting in summer work... @kingjames & @bensimmons team up in NYC! (repost @cbrickley603)","2018-09-06 14:22:10",2018,"September",9,"Thursday","afternoon","False","getting summer work kingjames bensimmons team nyc repost cbrickley603",NA,"False","False",0,1,1,0,3,0,1,5,4
"3743",744844,30534152,"2018-09-06 13:35:26 EDT","Video","@trayfourâ€™s memorable Game 6 in the 2013 #NBAFinals! #NBAvault #18HoopClass","2018-09-06 13:35:26",2018,"September",9,"Thursday","afternoon","False","trayfourâ memorable game 6 2013 nbafinals nbavault 18hoopclass",NA,"False","False",0,0,1,0,1,3,1,5,4
"3744",745898,30534152,"2018-09-06 11:24:27 EDT","Video","40 days from #KiaTipOff18... @desmith4 threw down 40 dunks in his rookie season!","2018-09-06 11:24:27",2018,"September",9,"Thursday","lunch","False","40 days kiatipoff18 desmith4 threw 40 dunks rookie season",NA,"False","False",0,0,1,0,1,1,1,5,3
"3745",268778,30534152,"2018-09-06 07:59:12 EDT","Photo","Join us in wishing @johnwall of the @washwizards a HAPPY 28th BIRTHDAY! #NBABDAY","2018-09-06 07:59:12",2018,"September",9,"Thursday","morning","False","join us wishing johnwall washwizards happy 28th birthday nbabday",NA,"False","False",1000000,1,1,0,2,1,2,5,2
"3746",331294,30517060,"2018-09-06 04:02:19 EDT","Album","Congrats to 2018 Curt Gowdy Media Award winner, NBA photographer @adbphotoinc! #18HoopClass","2018-09-06 04:02:19",2018,"September",9,"Thursday","deadzone","False","congrats 2018 curt gowdy media award winner nba photographer adbphotoinc 18hoopclass",NA,"False","False",0,0,1,0,1,1,3,5,1
"3747",680431,30517060,"2018-09-05 10:57:55 EDT","Video","What was your favorite @stevenash dime?? #18HoopClass Ceremony: 7pm/et Friday @nbatv","2018-09-05 10:57:55",2018,"September",9,"Wednesday","morning","False","favorite stevenash dime 18hoopclass ceremony 7pm et friday nbatv",NA,"False","False",0,0,1,0,2,1,1,4,2
"3748",247642,30517060,"2018-09-05 07:32:19 EDT","Album","The @seattlestorm and @washmystics each win to advance to the #WNBAFinals (9pm/et Friday ESPNews)!","2018-09-05 07:32:19",2018,"September",9,"Wednesday","morning","False","seattlestorm washmystics win advance wnbafinals 9pm et friday espnews",NA,"False","False",0,0,2,0,2,1,3,4,2
"3749",735738,30500197,"2018-09-05 02:03:28 EDT","Video","Bird to the rescue???? @sbird10 nets 1??4?? 4th quarter points to lift her @seattlestorm to victory, advancing to the #WNBAFinals (repost @wnba)","2018-09-05 02:03:28",2018,"September",9,"Wednesday","deadzone","False","bird rescue sbird10 nets 1 4 4th quarter points lift seattlestorm victory advancing wnbafinals repost wnba",NA,"False","False",1200000,0,2,1,3,1,1,4,1
"3750",305242,30500197,"2018-09-05 02:00:45 EDT","Photo","What a game! @seattlestorm get hot in 4Q to defeat the Mercury 94-84, advancing to their 3rd #WNBAFinals in franchise history #WNBAPlayoffs","2018-09-05 02:00:45",2018,"September",9,"Wednesday","deadzone","False","game seattlestorm get hot 4q defeat mercury 94 84 advancing 3rd wnbafinals franchise history wnbaplayoffs",NA,"False","False",0,0,2,1,1,2,2,4,1
"3751",317273,30500197,"2018-09-04 22:15:33 EDT","Photo","For the FIRST TIME in franchise history, the @washmystics are headed to the #WNBAFinals with 86-81 victory!??","2018-09-04 22:15:33",2018,"September",9,"Tuesday","night","False","first time franchise history washmystics headed wnbafinals 86 81 victory",NA,"False","False",0,0,2,0,1,1,2,3,6
"3752",199783,30500197,"2018-09-04 09:32:47 EDT","Photo","GAMEDAY! Who will book trips to the #WNBAFinals?? Find out tonight with BACK-TO-BACK winner-take-all Semifinals Game 5s! #WNBAPlayoffs (repost @wnba)","2018-09-04 09:32:47",2018,"September",9,"Tuesday","morning","False","gameday book trips wnbafinals find tonight back back winner take semifinals game 5s wnbaplayoffs repost wnba",NA,"False","False",0,0,2,0,1,2,2,3,2
"3753",720306,30480444,"2018-09-03 18:04:20 EDT","Video","The Top 3 NO-LOOK ?? dimes from @hoophall inductee Jason Kidd! (Repost @nbahistory)","2018-09-03 18:04:20",2018,"September",9,"Monday","evening","False","top 3 look dimes hoophall inductee jason kidd repost nbahistory",NA,"False","False",0,0,1,0,2,0,1,2,5
"3754",720306,30480444,"2018-09-03 14:02:31 EDT","Video","3??2??1??. Counting down the Top 3 career SLAMS from @realgranthill! (Repost @nbahistory)","2018-09-03 14:02:31",2018,"September",9,"Monday","afternoon","False","3 2 1 counting top 3 career slams realgranthill repost nbahistory",NA,"False","False",0,0,1,0,2,0,1,2,4
"3755",752023,30480444,"2018-09-03 09:44:33 EDT","Video","43 days from #KiaTipOff18...we look back on @easymoneysniperâ€™s masterful 43 point performance in Game 3 of the 2018 #NBAFinals!","2018-09-03 09:44:33",2018,"September",9,"Monday","morning","False","43 days kiatipoff18 look back easymoneysniperâ masterful 43 point performance game 3 2018 nbafinals",NA,"False","False",0,1,1,0,1,2,1,2,2
"3756",706830,30461718,"2018-09-02 19:25:26 EDT","Video","@brittneyyevettegriner for the @phoenixmercury win! There will be a Game 5. #WNBAPlayoffs (Repost @wnba)","2018-09-02 19:25:26",2018,"September",9,"Sunday","evening","False","brittneyyevettegriner phoenixmercury win game 5 wnbaplayoffs repost wnba",NA,"False","False",1000000,0,2,0,3,1,1,1,5
"3757",557221,30461718,"2018-09-02 17:54:49 EDT","Video","@de11edonne returns with 15 points & 10 rebounds to spark @washmystics and force a Game 5! #PhantomCam (Repost @wnba)","2018-09-02 17:54:49",2018,"September",9,"Sunday","evening","False","de11edonne returns 15 points 10 rebounds spark washmystics force game 5 phantomcam repost wnba",NA,"False","False",0,0,2,0,3,1,1,1,5
"3758",170607,30461718,"2018-09-02 13:43:49 EDT","Album","Two pivotal Game 4â€™s on the #WNBAPlayoffs schedule today. @atlantadream and @seattlestorm sit one game away from the finals. ??: ESPN2","2018-09-02 13:43:49",2018,"September",9,"Sunday","afternoon","False","two pivotal game 4â wnbaplayoffs schedule today atlantadream seattlestorm sit one game away finals espn2",NA,"False","False",1000000,0,2,0,2,1,3,1,4
"3759",860846,30442523,"2018-09-01 18:54:13 EDT","Video","â€œEverybody notices my beard.â€ Celebrate #NationalBeardDay with The Beard himself, @jharden13!","2018-09-01 18:54:13",2018,"September",9,"Saturday","evening","False","â œeverybody notices beard â celebrate nationalbeardday beard jharden13",NA,"False","False",0,1,1,0,1,1,1,7,5
"3760",852394,30442523,"2018-09-01 16:16:26 EDT","Video","No. 2??...@giannis_an34 ELECTRIFIES The Garden! ?? #BESTofNBA","2018-09-01 16:16:26",2018,"September",9,"Saturday","afternoon","False","2 giannis_an34 electrifies garden bestofnba",NA,"False","False",0,1,1,0,1,1,1,7,4
"3761",818200,30442523,"2018-09-01 15:03:35 EDT","Video","@easymoneysniper DELIVERS for @warriors in Game 3 for No.3 of the BEST plays from 2017-18 season! #BESTofNBA","2018-09-01 15:03:35",2018,"September",9,"Saturday","afternoon","False","easymoneysniper delivers warriors game 3 3 best plays 2017 18 season bestofnba",NA,"False","False",12100000,1,1,0,2,1,1,7,4
"3762",965460,30442523,"2018-09-01 13:43:27 EDT","Video","â€œGOODNIGHT CLEVELAND!â€ @kingjames for the @cavs win for No.4! #BESTofNBA","2018-09-01 13:43:27",2018,"September",9,"Saturday","afternoon","False","â œgoodnight cleveland â kingjames cavs win 4 bestofnba",NA,"False","False",7200000,2,1,0,2,1,1,7,4
"3763",1066099,30442523,"2018-09-01 12:18:40 EDT","Video","Coming in at No.5...@kyrieirving SOMEHOW finds a way to the rim! #BESTofNBA","2018-09-01 12:18:40",2018,"September",9,"Saturday","lunch","False","coming 5 kyrieirving somehow finds way rim bestofnba",NA,"False","False",0,2,1,0,1,1,1,7,3
"3764",336617,30442523,"2018-09-01 11:22:46 EDT","Album","10-9-8-7-6. The BEST plays from the 2017-18 season! #BESTofNBA","2018-09-01 11:22:46",2018,"September",9,"Saturday","lunch","False","10 9 8 7 6 best plays 2017 18 season bestofnba",NA,"False","False",0,0,1,0,0,1,3,7,3
"3765",348949,30442523,"2018-09-01 10:43:39 EDT","Album","2??0?? - 1??1?? Counting down the BEST plays from the 2017-18 season! Swipe ? #BESTofNBA","2018-09-01 10:43:39",2018,"September",9,"Saturday","morning","False","2 0 1 1 counting best plays 2017 18 season swipe bestofnba",NA,"False","False",0,0,1,0,0,1,3,7,2
"3766",875585,30442523,"2018-09-01 09:35:30 EDT","Video","Go around the association with the BEST plays from all 30 teams during the 2017-18 season! #BESTofNBA","2018-09-01 09:35:30",2018,"September",9,"Saturday","morning","False","go around association best plays 30 teams 2017 18 season bestofnba",NA,"False","False",0,0,1,0,0,1,1,7,2
"3767",311426,30423779,"2018-09-01 00:31:16 EDT","Album","The @phoenixmercury stave off elimination, while the @atlantadream take a 2-1 series lead! #WNBAPlayoffs","2018-09-01 00:31:16",2018,"September",9,"Saturday","postgame","False","phoenixmercury stave elimination atlantadream take 2 1 series lead wnbaplayoffs",NA,"False","False",2000000,0,2,0,2,1,3,7,7
"3768",687998,30423779,"2018-08-31 11:31:57 EDT","Video","???? Counting down the top 3 DISHES of the season from @milosteodosic4 for the @laclippers in 2017-18! #BESTofNBA","2018-08-31 11:31:57",2018,"August",8,"Friday","lunch","False","counting top 3 dishes season milosteodosic4 laclippers 2017 18 bestofnba",NA,"False","False",2100000,0,1,0,2,1,1,6,3
"3769",633390,30423779,"2018-08-31 09:27:47 EDT","Video","46 days from #KiaTipOff18...we look back to a career-high 46 POINTS from @joelembiid to lead @sixers to road win in LA!","2018-08-31 09:27:47",2018,"August",8,"Friday","morning","False","46 days kiatipoff18 look back career high 46 points joelembiid lead sixers road win la",NA,"False","False",1900000,1,1,0,2,1,1,6,2
"3770",279193,30400933,"2018-08-31 03:43:57 EDT","Photo","??x?? Greatness! (repost @neymarjr)","2018-08-31 03:43:57",2018,"August",8,"Friday","deadzone","False","x greatness repost neymarjr",NA,"False","False",0,0,1,0,1,0,2,6,1
"3771",696660,30400933,"2018-08-30 22:30:13 EDT","Video","â€œItâ€™s about the small things in life.â€ An emotional David West reflects after his first @nba title with @warriors in 2017. A 2x All-Star & 2x Champ, David West announced his retirement today after 15 seasons (repost @nbahistory).","2018-08-30 22:30:13",2018,"August",8,"Thursday","night","False","â œitâ small things life â emotional david west reflects first nba title warriors 2017 2x star 2x champ david west announced retirement today 15 seasons repost nbahistory",NA,"False","False",12100000,0,1,0,3,0,1,5,6
"3772",622313,30400933,"2018-08-30 18:28:38 EDT","Video","@frank_ntilikina wins the @nba2k Celebrity Tournament! #NBA2K19","2018-08-30 18:28:38",2018,"August",8,"Thursday","evening","False","frank_ntilikina wins nba2k celebrity tournament nba2k19",NA,"False","False",0,0,1,0,2,1,1,5,5
"3773",205326,30400933,"2018-08-30 16:59:13 EDT","Photo","@dloading & @frank_ntilikina go head-to-head in a game of #NBA2K19 at the @nba2k Celebrity Tournament!","2018-08-30 16:59:13",2018,"August",8,"Thursday","afternoon","False","dloading frank_ntilikina go head head game nba2k19 nba2k celebrity tournament",NA,"False","False",0,1,1,1,3,1,2,5,4
"3774",616625,30400933,"2018-08-30 16:07:11 EDT","Video","Out @nbastore in NYC, @kknox_23 gifts a young @nyknicks fan for his birthday! #ThisIsWhyWePlay ????","2018-08-30 16:07:11",2018,"August",8,"Thursday","afternoon","False","nbastore nyc kknox_23 gifts young nyknicks fan birthday thisiswhyweplay",NA,"False","False",2000000,0,1,1,3,1,1,5,4
"3775",617278,30400933,"2018-08-30 15:41:32 EDT","Video","An inspiration for generations to come. Vince Carter talking 360 dunks with @everybody_hatechriss @jrnba World Championships!","2018-08-30 15:41:32",2018,"August",8,"Thursday","afternoon","False","inspiration generations come vince carter talking 360 dunks everybody_hatechriss jrnba world championships",NA,"False","False",0,0,1,0,2,0,1,5,4
"3776",638580,30378327,"2018-08-29 12:30:02 EDT","Video","@lakers #TeamDay continues with the top 3 PLAYS of the season from @kuz! #BESTofNBA","2018-08-29 12:30:02",2018,"August",8,"Wednesday","lunch","False","lakers teamday continues top 3 plays season kuz bestofnba",NA,"False","False",8400000,0,1,0,2,2,1,4,3
"3777",638580,30378327,"2018-08-29 10:20:11 EDT","Video","Itâ€™s @lakers #TeamDay! Top 3 PLAYS from @zo in his rookie season! #BESTofNBA","2018-08-29 10:20:11",2018,"August",8,"Wednesday","morning","False","itâ lakers teamday top 3 plays zo rookie season bestofnba",NA,"False","False",8400000,0,1,0,2,2,1,4,2
"3778",690485,30363424,"2018-08-29 00:22:59 EDT","Video","#Repost @wnba
???
DT calls OT ???? Semifinals Game 2 between @phoenixmercury & @seattlestorm heads to overtime after Taurasi's clutch basket! #WNBAPlayoffs","2018-08-29 00:22:59",2018,"August",8,"Wednesday","postgame","False","repost wnba dt calls ot semifinals game 2 phoenixmercury seattlestorm heads overtime taurasi clutch basket wnbaplayoffs",NA,"False","False",1000000,0,2,0,3,2,1,4,7
